speaker_norm,path_audio,age,gender,recrdTime,recrdEnv,recrdDevice,subset,path_label
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0633-1060M1121-2__000_0-01589139.wav,adult,M,2.62,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0633-1060M1121-2__000_0-01589139.json
1060,Training/data/TS_common_01/common/2021-12-15/1060/B0012-1060M1121-2__000_0-01341742.wav,adult,M,2.87,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-15/1060/B0012-1060M1121-2__000_0-01341742.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0115-1060M1121-2__000_0-01345218.wav,adult,M,3.77,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0115-1060M1121-2__000_0-01345218.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0186-1060M1121-2__000_0-01348490.wav,adult,M,4.13,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0186-1060M1121-2__000_0-01348490.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0378-1060M1121-2__000_0-01579446.wav,adult,M,2.22,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0378-1060M1121-2__000_0-01579446.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0324-1060M1121-2__000_0-01381407.wav,adult,M,5.15,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0324-1060M1121-2__000_0-01381407.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0305-1060M1121-2__000_0-01380717.wav,adult,M,5.02,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0305-1060M1121-2__000_0-01380717.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0306-1060M1121-2__000_0-01380752.wav,adult,M,2.82,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0306-1060M1121-2__000_0-01380752.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0264-1060M1121-2__000_0-01347467.wav,adult,M,4.99,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0264-1060M1121-2__000_0-01347467.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0074-1060M1121-2__000_0-01343880.wav,adult,M,2.55,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0074-1060M1121-2__000_0-01343880.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0699-1060M1121-2__000_0-01428182.wav,adult,M,2.45,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0699-1060M1121-2__000_0-01428182.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0384-1060M1121-2__000_0-01579709.wav,adult,M,3.76,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0384-1060M1121-2__000_0-01579709.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0352-1060M1121-2__000_0-01422900.wav,adult,M,1.83,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0352-1060M1121-2__000_0-01422900.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0292-1060M1121-2__000_0-01380212.wav,adult,M,5.09,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0292-1060M1121-2__000_0-01380212.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0433-1060M1121-2__000_0-01581343.wav,adult,M,3.95,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0433-1060M1121-2__000_0-01581343.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0045-1060M1121-2__000_0-01343013.wav,adult,M,5.43,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0045-1060M1121-2__000_0-01343013.json
1060,Training/data/TS_common_01/common/2021-12-15/1060/B0023-1060M1121-2__000_0-01341925.wav,adult,M,2.11,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-15/1060/B0023-1060M1121-2__000_0-01341925.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0572-1060M1121-2__000_0-01586899.wav,adult,M,2.38,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0572-1060M1121-2__000_0-01586899.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0148-1060M1121-2__000_0-01955325.wav,adult,M,5.93,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0148-1060M1121-2__000_0-01955325.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0519-1060M1121-2__000_0-01584722.wav,adult,M,4.2,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0519-1060M1121-2__000_0-01584722.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0488-1060M1121-2__000_0-01583523.wav,adult,M,2.25,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0488-1060M1121-2__000_0-01583523.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0103-1060M1121-2__000_0-01344869.wav,adult,M,5.81,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0103-1060M1121-2__000_0-01344869.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0026-1060M1121-2__000_0-01344357.wav,adult,M,4.9,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0026-1060M1121-2__000_0-01344357.json
1060,Training/data/TS_common_01/common/2021-12-15/1060/B0102-1060M1121-2__000_0-01430370.wav,adult,M,3.13,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-15/1060/B0102-1060M1121-2__000_0-01430370.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0329-1060M1121-2__000_0-01381885.wav,adult,M,4.47,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0329-1060M1121-2__000_0-01381885.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0284-1060M1121-2__000_0-01379920.wav,adult,M,2.11,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0284-1060M1121-2__000_0-01379920.json
1060,Training/data/TS_common_01/common/2021-12-15/1060/B0005-1060M1121-2__000_0-01341599.wav,adult,M,2.55,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-15/1060/B0005-1060M1121-2__000_0-01341599.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0277-1060M1121-2__000_0-01379646.wav,adult,M,5.95,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0277-1060M1121-2__000_0-01379646.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0346-1060M1121-2__000_0-01382475.wav,adult,M,4.97,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0346-1060M1121-2__000_0-01382475.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0548-1060M1121-2__000_0-01585709.wav,adult,M,2.46,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0548-1060M1121-2__000_0-01585709.json
1060,Training/data/TS_common_01/common/2021-12-15/1060/B0038-1060M1121-2__000_0-01342178.wav,adult,M,2.45,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-15/1060/B0038-1060M1121-2__000_0-01342178.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0303-1060M1121-2__000_0-01380648.wav,adult,M,4.81,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0303-1060M1121-2__000_0-01380648.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0573-1060M1121-2__000_0-01586933.wav,adult,M,2.44,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0573-1060M1121-2__000_0-01586933.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0036-1060M1121-2__000_0-01342761.wav,adult,M,5.7,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0036-1060M1121-2__000_0-01342761.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0004-1060M1121-2__000_0-01341014.wav,adult,M,7.01,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0004-1060M1121-2__000_0-01341014.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0568-1060M1121-2__000_0-01586777.wav,adult,M,2.68,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0568-1060M1121-2__000_0-01586777.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0373-1060M1121-2__000_0-01579190.wav,adult,M,3.69,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0373-1060M1121-2__000_0-01579190.json
1060,Training/data/TS_common_01/common/2021-12-15/1060/B0098-1060M1121-2__000_0-01430236.wav,adult,M,2.04,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-15/1060/B0098-1060M1121-2__000_0-01430236.json
1060,Training/data/TS_common_01/common/2021-12-15/1060/B0056-1060M1121-2__000_0-01342510.wav,adult,M,1.93,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-15/1060/B0056-1060M1121-2__000_0-01342510.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0617-1060M1121-2__000_0-01588547.wav,adult,M,2.54,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0617-1060M1121-2__000_0-01588547.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0537-1060M1121-2__000_0-01585341.wav,adult,M,2.61,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0537-1060M1121-2__000_0-01585341.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0135-1060M1121-2__000_0-01345943.wav,adult,M,2.21,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0135-1060M1121-2__000_0-01345943.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0360-1060M1121-2__000_0-01432396.wav,adult,M,3.66,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0360-1060M1121-2__000_0-01432396.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0375-1060M1121-2__000_0-01579298.wav,adult,M,2.56,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0375-1060M1121-2__000_0-01579298.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0497-1060M1121-2__000_0-01583825.wav,adult,M,2.5,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0497-1060M1121-2__000_0-01583825.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0057-1060M1121-2__000_0-01343322.wav,adult,M,4.21,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0057-1060M1121-2__000_0-01343322.json
1060,Training/data/TS_common_01/common/2021-12-15/1060/B0006-1060M1121-2__000_0-01341654.wav,adult,M,2.45,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-15/1060/B0006-1060M1121-2__000_0-01341654.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0685-1060M1121-2__000_0-01590506.wav,adult,M,2.41,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0685-1060M1121-2__000_0-01590506.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0199-1060M1121-2__000_0-01348982.wav,adult,M,3.86,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0199-1060M1121-2__000_0-01348982.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0431-1060M1121-2__000_0-01581255.wav,adult,M,3.92,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0431-1060M1121-2__000_0-01581255.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0337-1060M1121-2__000_0-01382184.wav,adult,M,5.76,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0337-1060M1121-2__000_0-01382184.json
1060,Training/data/TS_common_01/common/2021-12-15/1060/B0059-1060M1121-2__000_0-01342565.wav,adult,M,1.89,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-15/1060/B0059-1060M1121-2__000_0-01342565.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0566-1060M1121-2__000_0-01586705.wav,adult,M,2.44,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0566-1060M1121-2__000_0-01586705.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0157-1060M1121-2__000_0-01346600.wav,adult,M,6.53,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0157-1060M1121-2__000_0-01346600.json
1060,Training/data/TS_common_01/common/2021-12-15/1060/B0003-1060M1121-2__000_0-01341571.wav,adult,M,2.2,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-15/1060/B0003-1060M1121-2__000_0-01341571.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0326-1060M1121-2__000_0-01381465.wav,adult,M,5.99,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0326-1060M1121-2__000_0-01381465.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0409-1060M1121-2__000_0-01580485.wav,adult,M,2.51,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0409-1060M1121-2__000_0-01580485.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0153-1060M1121-2__000_0-01346464.wav,adult,M,5.74,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0153-1060M1121-2__000_0-01346464.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0475-1060M1121-2__000_0-01583055.wav,adult,M,2.36,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0475-1060M1121-2__000_0-01583055.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0084-1060M1121-2__000_0-01344159.wav,adult,M,5.89,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0084-1060M1121-2__000_0-01344159.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0523-1060M1121-2__000_0-01584848.wav,adult,M,2.56,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0523-1060M1121-2__000_0-01584848.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0689-1060M1121-2__000_0-01428520.wav,adult,M,2.04,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0689-1060M1121-2__000_0-01428520.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0120-1060M1121-2__000_0-01345384.wav,adult,M,4.37,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0120-1060M1121-2__000_0-01345384.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0117-1060M1121-2__000_0-01345278.wav,adult,M,4.65,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0117-1060M1121-2__000_0-01345278.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0184-1060M1121-2__000_0-01348428.wav,adult,M,4.7,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0184-1060M1121-2__000_0-01348428.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0156-1060M1121-2__000_0-01346563.wav,adult,M,6.58,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0156-1060M1121-2__000_0-01346563.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0125-1060M1121-2__000_0-01345645.wav,adult,M,5.2,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0125-1060M1121-2__000_0-01345645.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0044-1060M1121-2__000_0-01342983.wav,adult,M,2.35,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0044-1060M1121-2__000_0-01342983.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0129-1060M1121-2__000_0-01345768.wav,adult,M,5.32,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0129-1060M1121-2__000_0-01345768.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0323-1060M1121-2__000_0-01381378.wav,adult,M,5.54,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0323-1060M1121-2__000_0-01381378.json
1060,Training/data/TS_random_01/random/2021-12-15/1060/C0105-1060M1121-2__000_0-01344951.wav,adult,M,4.79,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1060/C0105-1060M1121-2__000_0-01344951.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0381-1091F1310-2__000_0-01527254.wav,adult,F,4.52,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0381-1091F1310-2__000_0-01527254.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0285-1091F1310-2__020_0-01568098.wav,adult,F,4.82,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0285-1091F1310-2__020_0-01568098.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0309-1091F1310-2__000_0-01527710.wav,adult,F,7.22,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0309-1091F1310-2__000_0-01527710.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0630-1091F1310-2__020_0-02120382.wav,adult,F,3.32,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0630-1091F1310-2__020_0-02120382.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0030-1091F1310-2__020_0-01564493.wav,adult,F,5.27,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0030-1091F1310-2__020_0-01564493.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0676-1091F1310-2__200_0-05019352.wav,adult,F,4.87,Clean,PC,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0676-1091F1310-2__200_0-05019352.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0148-1091F1310-2__000_0-01777014.wav,adult,F,5.81,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0148-1091F1310-2__000_0-01777014.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0296-1091F1310-2__000_0-01542495.wav,adult,F,7.5,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0296-1091F1310-2__000_0-01542495.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0496-1091F1310-2__000_0-02117027.wav,adult,F,4.06,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0496-1091F1310-2__000_0-02117027.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0032-1091F1310-2__020_0-01564676.wav,adult,F,7.06,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0032-1091F1310-2__020_0-01564676.json
1091,Training/data/TS_common_01/common/2021-12-15/1091/B0131-1091F1310-2__010_0-02051116.wav,adult,F,2.86,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-15/1091/B0131-1091F1310-2__010_0-02051116.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0178-1091F1310-2__020_0-01781790.wav,adult,F,7.33,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0178-1091F1310-2__020_0-01781790.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0044-1091F1310-2__020_0-01565843.wav,adult,F,6.58,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0044-1091F1310-2__020_0-01565843.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0017-1091F1310-2__020_0-01563403.wav,adult,F,5.93,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0017-1091F1310-2__020_0-01563403.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0261-1091F1310-2__000_0-02121740.wav,adult,F,5.04,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0261-1091F1310-2__000_0-02121740.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0539-1091F1310-2__000_0-02118316.wav,adult,F,2.3,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0539-1091F1310-2__000_0-02118316.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0321-1091F1310-2__000_0-01526459.wav,adult,F,7.17,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0321-1091F1310-2__000_0-01526459.json
1091,Training/data/TS_common_01/common/2021-12-15/1091/B0013-1091F1310-2__000_0-01543588.wav,adult,F,2.63,Clean,SmartPhone,Train,Training/label/TL_common_01/common/2021-12-15/1091/B0013-1091F1310-2__000_0-01543588.json
1091,Training/data/TS_random_01/random/2021-12-15/1091/C0586-1091F1310-2__000_0-02119409.wav,adult,F,3.99,Clean,SmartPhone,Train,Training/label/TL_random_01/random/2021-12-15/1091/C0586-1091F1310-2__000_0-02119409.json
